,lat,lon,value,year
2741013,46.520833333333336,6.625,12.0,1985
2763233,46.520833333333336,6.625,12.0,1986
2785453,46.520833333333336,6.625,2.0,1987
2807673,46.520833333333336,6.625,1.0,1988
2829893,46.520833333333336,6.625,0.0,1989
2852113,46.520833333333336,6.625,2.0,1990
2874333,46.520833333333336,6.625,10.0,1991
2896553,46.520833333333336,6.625,7.0,1992
2918773,46.520833333333336,6.625,0.0,1993
2940993,46.520833333333336,6.625,0.0,1994
2963213,46.520833333333336,6.625,14.0,1995
2985433,46.520833333333336,6.625,3.0,1996
3007653,46.520833333333336,6.625,5.0,1997
3029873,46.520833333333336,6.625,0.0,1998
3052093,46.520833333333336,6.625,15.0,1999
3074313,46.520833333333336,6.625,12.0,2000
3096533,46.520833333333336,6.625,1.0,2001
